year,mfr,idmfr,nameplate,mpg,curbwt,hp,torque,fuel,d_truck,d_manual,time_d_manual,d_diesel,d_turbo,d_super,accel,base,lmpg,lcurbwt,lhp,ltorque
2001.0,GMC,GMC,LW 300,26.2,3257,182,258.0,G,0.0,0.0,0.0,0.0,0.0,0.0,9.095481,1.0,3.2657595,8.088562,5.2040067,5.5529594
2001.0,GMC,GMC,SC,33.8,2488,124,165.0,G,0.0,0.0,0.0,0.0,0.0,0.0,9.972865,1.0,3.5204608,7.8192344,4.8202815,5.1059456
2001.0,GMC,GMC,SC,34.4,2367,100,156.0,G,0.0,0.0,0.0,0.0,0.0,0.0,11.391855,1.0,3.5380566,7.7693787,4.6051702,5.049856
2001.0,GMC,GMC,SC,36.1,2438,124,165.0,G,0.0,0.0,0.0,0.0,0.0,0.0,9.811209,1.0,3.5862927,7.7989335,4.8202815,5.1059456
2001.0,GMC,GMC,SC,38.2,2477,100,156.0,G,0.0,0.0,0.0,0.0,0.0,0.0,11.816131,1.0,3.6428356,7.8148036,4.6051702,5.049856
2001.0,GMC,GMC,SL,36.1,2381,100,156.0,G,0.0,0.0,0.0,0.0,0.0,0.0,11.446064,1.0,3.5862927,7.7752757,4.6051702,5.049856
2001.0,GMC,GMC,SL,33.8,2389,124,165.0,G,0.0,0.0,0.0,0.0,0.0,0.0,9.652158,1.0,3.5204608,7.7786303,4.8202815,5.1059456
2001.0,GMC,GMC,SL,38.7,2331,100,156.0,G,0.0,0.0,0.0,0.0,0.0,0.0,11.252172,1.0,3.6558397,7.7540526,4.6051702,5.049856
2001.0,GMC,GMC,SL,36.1,2339,124,165.0,G,0.0,0.0,0.0,0.0,0.0,0.0,9.489203,1.0,3.5862927,7.7574787,4.8202815,5.1059456
2001.0,GMC,GMC,SW,34.4,2489,124,165.0,G,0.0,0.0,0.0,0.0,0.0,0.0,9.976091,1.0,3.5380566,7.8196363,4.8202815,5.1059456
2001.0,GMC,GMC,SW,36.1,2461,124,165.0,G,0.0,0.0,0.0,0.0,0.0,0.0,9.885651,1.0,3.5862927,7.808323,4.8202815,5.1059456
2001.0,GMC,GMC,SW,33.8,2489,124,165.0,G,0.0,0.0,0.0,0.0,0.0,0.0,9.976091,1.0,3.5204608,7.8196363,4.8202815,5.1059456
2001.0,SUBARU,SUBARU,IMPREZA 2D,29.2,2820,165,220.0,G,0.0,0.0,0.0,0.0,0.0,0.0,8.764775,0.0,3.3741686,7.9444923,5.1059456,5.3936276
2001.0,SUBARU,SUBARU,IMPREZA 2D,29.4,2735,142,202.0,G,0.0,1.0,22.0,0.0,0.0,0.0,9.572931,0.0,3.3809946,7.9138865,4.955827,5.3082676
2001.0,SUBARU,SUBARU,IMPREZA 4D,29.7,2805,142,202.0,G,0.0,0.0,0.0,0.0,0.0,0.0,9.848242,0.0,3.3911471,7.939159,4.955827,5.3082676
2001.0,SUBARU,SUBARU,IMPREZA 4D,27.4,2825,165,220.0,G,0.0,1.0,22.0,0.0,0.0,0.0,8.738074,0.0,3.310543,7.946264,5.1059456,5.3936276
2001.0,SUBARU,SUBARU,IMPREZA SW,29.7,2880,142,202.0,G,0.0,0.0,0.0,0.0,0.0,0.0,10.0596695,0.0,3.3911471,7.9655457,4.955827,5.3082676
2001.0,SUBARU,SUBARU,IMPREZA SW,29.4,2835,142,202.0,G,0.0,1.0,22.0,0.0,0.0,0.0,9.843094,0.0,3.3809946,7.949797,4.955827,5.3082676
2001.0,SUBARU,SUBARU,LEGACY 4D,27.9,3320,165,220.0,G,0.0,0.0,0.0,0.0,0.0,0.0,9.9955435,0.0,3.3286266,8.10772,5.1059456,5.3936276
2001.0,SUBARU,SUBARU,LEGACY 4D,27.9,3255,165,220.0,G,0.0,1.0,22.0,0.0,0.0,0.0,9.752219,0.0,3.3286266,8.087948,5.1059456,5.3936276
2001.0,SUBARU,SUBARU,LEGACY SW,26.7,3735,212,210.0,G,0.0,0.0,0.0,0.0,0.0,0.0,8.981697,0.0,3.2846637,8.225503,5.3565865,5.3471074
2001.0,SUBARU,SUBARU,LEGACY SW,27.8,3410,165,220.0,G,0.0,0.0,0.0,0.0,0.0,0.0,10.2130995,0.0,3.325036,8.134467,5.1059456,5.3936276
2001.0,SUBARU,SUBARU,LEGACY SW,27.9,3345,165,220.0,G,0.0,1.0,22.0,0.0,0.0,0.0,9.960552,0.0,3.3286266,8.115222,5.1059456,5.3936276
2001.0,SUZUKI,SUZUKI,ESTEEM,35.0,2259,95,135.0,G,0.0,0.0,0.0,0.0,0.0,0.0,11.434046,0.0,3.5553482,7.7226777,4.553877,4.905275
2001.0,SUZUKI,SUZUKI,ESTEEM,38.6,2209,95,135.0,G,0.0,1.0,22.0,0.0,0.0,0.0,11.077516,0.0,3.6532521,7.700295,4.553877,4.905275
2001.0,SUZUKI,SUZUKI,ESTEEM,33.7,2259,122,159.0,G,0.0,0.0,0.0,0.0,0.0,0.0,9.348625,0.0,3.5174978,7.7226777,4.804021,5.0689044
2001.0,SUZUKI,SUZUKI,ESTEEM,36.2,2227,122,159.0,G,0.0,1.0,22.0,0.0,0.0,0.0,9.1829195,0.0,3.589059,7.7084107,4.804021,5.0689044
2001.0,SUZUKI,SUZUKI,ESTEEM WAGON,33.7,2277,95,135.0,G,0.0,0.0,0.0,0.0,0.0,0.0,11.507331,0.0,3.5174978,7.730614,4.553877,4.905275
2001.0,SUZUKI,SUZUKI,ESTEEM WAGON,33.7,2382,122,159.0,G,0.0,0.0,0.0,0.0,0.0,0.0,9.756259,0.0,3.5174978,7.775696,4.804021,5.0689044
2001.0,SUZUKI,SUZUKI,ESTEEM WAGON,35.1,2359,122,159.0,G,0.0,1.0,22.0,0.0,0.0,0.0,9.602001,0.0,3.558201,7.765993,4.804021,5.0689044
2001.0,SUZUKI,SUZUKI,SWIFT,37.4,2409,79,100.0,G,0.0,0.0,0.0,0.0,0.0,0.0,13.968626,0.0,3.6216707,7.786967,4.3694477,4.6051702
2001.0,SUZUKI,SUZUKI,SWIFT,45.6,1895,79,100.0,G,0.0,1.0,22.0,0.0,0.0,0.0,11.347825,0.0,3.8199077,7.546974,4.3694477,4.6051702
2001.0,TOYOTA,TOYOTA,AVALON,27.8,3428,210,298.0,G,0.0,0.0,0.0,0.0,0.0,0.0,8.446683,1.0,3.325036,8.139732,5.3471074,5.6970935
2001.0,TOYOTA,TOYOTA,CAMRY,30.9,3042,133,201.0,G,0.0,0.0,0.0,0.0,0.0,0.0,11.081727,1.0,3.430756,8.02027,4.890349,5.3033047
2001.0,TOYOTA,TOYOTA,CAMRY,31.8,2998,133,201.0,G,0.0,1.0,22.0,0.0,0.0,0.0,10.81399,1.0,3.4594662,8.005701,4.890349,5.3033047
2001.0,TOYOTA,TOYOTA,CAMRY,26.0,3219,194,283.0,G,0.0,0.0,0.0,0.0,0.0,0.0,8.558543,1.0,3.2580965,8.076826,5.267858,5.645447
2001.0,TOYOTA,TOYOTA,CAMRY,26.2,3175,194,283.0,G,0.0,1.0,22.0,0.0,0.0,0.0,8.437845,1.0,3.2657595,8.063063,5.267858,5.645447
2001.0,TOYOTA,TOYOTA,CAMRY SOLARA,30.9,3175,133,203.0,G,0.0,0.0,0.0,0.0,0.0,0.0,11.47012,1.0,3.430756,8.063063,4.890349,5.313206
2001.0,TOYOTA,TOYOTA,CAMRY SOLARA,31.8,3120,133,203.0,G,0.0,1.0,22.0,0.0,0.0,0.0,11.153502,1.0,3.4594662,8.0455885,4.890349,5.313206
2001.0,TOYOTA,TOYOTA,CAMRY SOLARA,26.0,3265,198,287.0,G,0.0,0.0,0.0,0.0,0.0,0.0,8.515798,1.0,3.2580965,8.091015,5.288267,5.659482
2001.0,TOYOTA,TOYOTA,CAMRY SOLARA,26.2,3230,200,290.0,G,0.0,1.0,22.0,0.0,0.0,0.0,8.351418,1.0,3.2657595,8.080237,5.2983174,5.669881
2001.0,TOYOTA,TOYOTA,CAMRY SOLARA CONVERT,28.2,3395,132,203.0,G,0.0,0.0,0.0,0.0,0.0,0.0,12.179483,1.0,3.339322,8.130059,4.882802,5.313206
2001.0,TOYOTA,TOYOTA,CAMRY SOLARA CONVERT,25.1,3485,198,287.0,G,0.0,0.0,0.0,0.0,0.0,0.0,8.974755,1.0,3.222868,8.156223,5.288267,5.659482
2001.0,TOYOTA,TOYOTA,CELICA,36.9,2460,140,170.0,G,0.0,0.0,0.0,0.0,0.0,0.0,8.962611,1.0,3.6082115,7.8079166,4.9416423,5.1357985
2001.0,TOYOTA,TOYOTA,CELICA,30.1,2580,180,180.0,G,0.0,0.0,0.0,0.0,0.0,0.0,7.607191,1.0,3.4045253,7.8555446,5.192957,5.192957
2001.0,TOYOTA,TOYOTA,CELICA,35.2,2425,140,170.0,G,0.0,1.0,22.0,0.0,0.0,0.0,8.8171625,1.0,3.5610461,7.7935867,4.9416423,5.1357985
2001.0,TOYOTA,TOYOTA,CELICA,30.8,2500,180,180.0,G,0.0,1.0,22.0,0.0,0.0,0.0,7.430085,1.0,3.4275146,7.824046,5.192957,5.192957
2001.0,TOYOTA,TOYOTA,COROLLA,36.0,2455,125,170.0,G,0.0,0.0,0.0,0.0,0.0,0.0,9.802656,1.0,3.583519,7.805882,4.828314,5.1357985
2001.0,TOYOTA,TOYOTA,COROLLA,39.5,2485,125,170.0,G,0.0,0.0,0.0,0.0,0.0,0.0,9.898971,1.0,3.6763008,7.818028,4.828314,5.1357985
2001.0,TOYOTA,TOYOTA,COROLLA,41.7,2410,125,170.0,G,0.0,1.0,22.0,0.0,0.0,0.0,9.580417,1.0,3.7305012,7.787382,4.828314,5.1357985
2001.0,TOYOTA,TOYOTA,ECHO,40.6,2105,108,142.0,G,0.0,0.0,0.0,0.0,0.0,0.0,9.7426405,1.0,3.703768,7.6520705,4.6821313,4.955827
2001.0,TOYOTA,TOYOTA,ECHO,43.4,2055,108,142.0,G,0.0,1.0,22.0,0.0,0.0,0.0,9.483141,1.0,3.7704594,7.6280313,4.6821313,4.955827
2001.0,TOYOTA,TOYOTA,MR2,31.8,2195,138,170.0,G,0.0,1.0,22.0,0.0,0.0,0.0,8.253382,1.0,3.4594662,7.6939373,4.9272537,5.1357985
2001.0,TOYOTA,TOYOTA,PRIUS,57.6,2765,58,102.0,G/EL,0.0,0.0,0.0,0.0,0.0,0.0,20.01566,1.0,4.0535226,7.924796,4.060443,4.624973
2001.0,VOLKSWAGEN,VOLKSWAGEN,CABRIO,28.7,2882,115,165.0,G,0.0,0.0,0.0,0.0,0.0,0.0,11.927701,0.0,3.356897,7.96624,4.744932,5.1059456
2001.0,VOLKSWAGEN,VOLKSWAGEN,CABRIO,31.2,2825,115,165.0,G,0.0,1.0,22.0,0.0,0.0,0.0,11.559125,0.0,3.440418,7.946264,4.744932,5.1059456
2001.0,VOLKSWAGEN,VOLKSWAGEN,GOLF,29.3,2913,150,220.0,G,0.0,0.0,0.0,0.0,0.0,0.0,9.714165,0.0,3.3775876,7.9769387,5.0106354,5.3936276
2001.0,VOLKSWAGEN,VOLKSWAGEN,GOLF,31.7,2860,150,220.0,G,0.0,1.0,22.0,0.0,0.0,0.0,9.498158,0.0,3.4563167,7.9585767,5.0106354,5.3936276
2001.0,VOLKSWAGEN,VOLKSWAGEN,GOLF,28.7,2922,115,165.0,G,0.0,0.0,0.0,0.0,0.0,0.0,12.060787,0.0,3.356897,7.9800234,4.744932,5.1059456
2001.0,VOLKSWAGEN,VOLKSWAGEN,GOLF,31.2,2869,115,165.0,G,0.0,1.0,22.0,0.0,0.0,0.0,11.698409,0.0,3.440418,7.961719,4.744932,5.1059456
2001.0,VOLKSWAGEN,VOLKSWAGEN,GOLF TDI,44.6,2835,90,210.0,D,0.0,0.0,0.0,1.0,1.0,0.0,14.338536,0.0,3.7977338,7.949797,4.4998097,5.3471074
2001.0,VOLKSWAGEN,VOLKSWAGEN,GOLF TDI,52.7,2782,90,210.0,D,0.0,1.0,22.0,1.0,1.0,0.0,13.812278,0.0,3.9646156,7.9309254,4.4998097,5.3471074
2001.0,VOLKSWAGEN,VOLKSWAGEN,GTI,29.3,2865,150,220.0,G,0.0,0.0,0.0,0.0,0.0,0.0,9.585102,0.0,3.3775876,7.960324,5.0106354,5.3936276
2001.0,VOLKSWAGEN,VOLKSWAGEN,GTI,31.7,2732,150,220.0,G,0.0,1.0,22.0,0.0,0.0,0.0,9.167022,0.0,3.4563167,7.9127893,5.0106354,5.3936276
2001.0,VOLKSWAGEN,VOLKSWAGEN,GTI,27.0,2923,170,245.0,G,0.0,1.0,22.0,0.0,0.0,0.0,8.766896,0.0,3.295837,7.9803658,5.1357985,5.5012584
2001.0,VOLKSWAGEN,VOLKSWAGEN,JETTA,29.3,2975,150,220.0,G,0.0,0.0,0.0,0.0,0.0,0.0,9.88026,0.0,3.3775876,7.997999,5.0106354,5.3936276
2001.0,VOLKSWAGEN,VOLKSWAGEN,JETTA,31.7,2922,150,220.0,G,0.0,1.0,22.0,0.0,0.0,0.0,9.657349,0.0,3.4563167,7.9800234,5.0106354,5.3936276
2001.0,VOLKSWAGEN,VOLKSWAGEN,JETTA,44.8,2973,90,210.0,D,0.0,0.0,0.0,1.0,1.0,0.0,14.897779,0.0,3.8022082,7.997327,4.4998097,5.3471074
2001.0,VOLKSWAGEN,VOLKSWAGEN,JETTA,52.7,2884,90,210.0,D,0.0,1.0,22.0,1.0,1.0,0.0,14.2031555,0.0,3.9646156,7.9669337,4.4998097,5.3471074
2001.0,VOLKSWAGEN,VOLKSWAGEN,JETTA,28.7,2946,115,165.0,G,0.0,0.0,0.0,0.0,0.0,0.0,12.140469,0.0,3.356897,7.9882035,4.744932,5.1059456
2001.0,VOLKSWAGEN,VOLKSWAGEN,JETTA,31.2,2893,115,165.0,G,0.0,1.0,22.0,0.0,0.0,0.0,11.77418,0.0,3.440418,7.9700494,4.744932,5.1059456
2001.0,VOLKSWAGEN,VOLKSWAGEN,JETTA,25.1,3153,174,245.0,G,0.0,0.0,0.0,0.0,0.0,0.0,9.187461,0.0,3.222868,8.056109,5.159055,5.5012584
2001.0,VOLKSWAGEN,VOLKSWAGEN,JETTA,26.3,3106,174,245.0,G,0.0,1.0,22.0,0.0,0.0,0.0,9.025202,0.0,3.269569,8.041091,5.159055,5.5012584
2001.0,VOLKSWAGEN,VOLKSWAGEN,NEW BEETLE,29.3,3008,150,220.0,G,0.0,0.0,0.0,0.0,1.0,0.0,9.96839,0.0,3.3775876,8.00903,5.0106354,5.3936276
2001.0,VOLKSWAGEN,VOLKSWAGEN,NEW BEETLE,31.7,2964,150,220.0,G,0.0,1.0,22.0,0.0,1.0,0.0,9.764755,0.0,3.4563167,7.994295,5.0106354,5.3936276
2001.0,VOLKSWAGEN,VOLKSWAGEN,NEW BEETLE,44.6,2994,90,210.0,D,0.0,0.0,0.0,1.0,1.0,0.0,14.982432,0.0,3.7977338,8.004366,4.4998097,5.3471074
2001.0,VOLKSWAGEN,VOLKSWAGEN,NEW BEETLE,52.7,2950,90,210.0,D,0.0,1.0,22.0,1.0,1.0,0.0,14.454417,0.0,3.9646156,7.9895606,4.4998097,5.3471074
2001.0,VOLKSWAGEN,VOLKSWAGEN,NEW BEETLE,28.7,2833,115,165.0,G,0.0,0.0,0.0,0.0,0.0,0.0,11.764178,0.0,3.356897,7.9490914,4.744932,5.1059456
2001.0,VOLKSWAGEN,VOLKSWAGEN,NEW BEETLE,31.2,2794,115,165.0,G,0.0,1.0,22.0,0.0,0.0,0.0,11.460699,0.0,3.440418,7.9352293,4.744932,5.1059456
2001.0,VOLKSWAGEN,VOLKSWAGEN,PASSAT,26.8,3153,150,210.0,G,0.0,0.0,0.0,0.0,1.0,0.0,10.353429,0.0,3.2884018,8.056109,5.0106354,5.3471074
2001.0,VOLKSWAGEN,VOLKSWAGEN,PASSAT,29.8,3043,150,210.0,G,0.0,1.0,22.0,0.0,1.0,0.0,9.965859,0.0,3.3945084,8.020599,5.0106354,5.3471074
2001.0,VOLKSWAGEN,VOLKSWAGEN,PASSAT,24.4,3263,190,280.0,G,0.0,0.0,0.0,0.0,0.0,0.0,8.798932,0.0,3.1945832,8.090403,5.247024,5.6347895
2001.0,VOLKSWAGEN,VOLKSWAGEN,PASSAT,26.9,3151,190,280.0,G,0.0,1.0,22.0,0.0,0.0,0.0,8.524913,0.0,3.2921262,8.055475,5.247024,5.6347895
2001.0,VOLKSWAGEN,VOLKSWAGEN,PASSAT 4MOTION,22.9,3473,190,280.0,G,0.0,0.0,0.0,0.0,0.0,0.0,9.251998,0.0,3.131137,8.152774,5.247024,5.6347895
2001.0,VOLKSWAGEN,VOLKSWAGEN,PASSAT WAGON,26.8,3241,150,210.0,G,0.0,0.0,0.0,0.0,1.0,0.0,10.585418,0.0,3.2884018,8.083637,5.0106354,5.3471074
2001.0,VOLKSWAGEN,VOLKSWAGEN,PASSAT WAGON,29.8,3136,150,210.0,G,0.0,1.0,22.0,0.0,1.0,0.0,10.201104,0.0,3.3945084,8.050703,5.0106354,5.3471074
2001.0,VOLKSWAGEN,VOLKSWAGEN,PASSAT WAGON,24.4,3356,190,280.0,G,0.0,0.0,0.0,0.0,0.0,0.0,9.000257,0.0,3.1945832,8.1185055,5.247024,5.6347895
2001.0,VOLKSWAGEN,VOLKSWAGEN,PASSAT WAGON,26.9,3244,190,280.0,G,0.0,1.0,22.0,0.0,0.0,0.0,8.71927,0.0,3.2921262,8.084562,5.247024,5.6347895
2001.0,VOLKSWAGEN,VOLKSWAGEN,PASSAT WAGON 4MOTION,22.9,3574,190,280.0,G,0.0,0.0,0.0,0.0,0.0,0.0,9.467986,0.0,3.131137,8.18144,5.247024,5.6347895
2001.0,VOLVO,VOLVO,C70 CONVERTIBLE,26.4,3601,190,271.0,G,0.0,0.0,0.0,0.0,1.0,0.0,9.525522,0.0,3.273364,8.188967,5.247024,5.602119
2001.0,VOLVO,VOLVO,C70 CONVERTIBLE,27.2,3551,236,271.0,G,0.0,0.0,0.0,0.0,1.0,0.0,7.9104824,0.0,3.303217,8.174985,5.463832,5.602119
2001.0,VOLVO,VOLVO,C70 CONVERTIBLE,27.2,3551,236,331.0,G,0.0,1.0,22.0,0.0,1.0,0.0,7.9057198,0.0,3.303217,8.174985,5.463832,5.8021183
2001.0,VOLVO,VOLVO,C70 COUPE,26.2,3408,190,271.0,G,0.0,0.0,0.0,0.0,1.0,0.0,9.1123495,0.0,3.2657595,8.133881,5.247024,5.602119
2001.0,VOLVO,VOLVO,C70 COUPE,27.5,3365,236,331.0,G,0.0,1.0,22.0,0.0,1.0,0.0,7.582861,0.0,3.314186,8.121183,5.463832,5.8021183
2001.0,VOLVO,VOLVO,S40,30.0,2767,160,231.0,G,0.0,0.0,0.0,0.0,1.0,0.0,8.848418,0.0,3.4011974,7.925519,5.075174,5.4424176
2001.0,VOLVO,VOLVO,S60,27.7,3146,168,230.0,G,0.0,0.0,0.0,0.0,1.0,0.0,9.4338,0.0,3.3214324,8.053887,5.123964,5.4380794
2001.0,VOLVO,VOLVO,S60,26.2,3439,247,329.0,G,0.0,0.0,0.0,0.0,1.0,0.0,7.4314184,0.0,3.2657595,8.142936,5.5093884,5.7960577
2001.0,VOLVO,VOLVO,S60,27.3,3176,197,285.0,G,0.0,0.0,0.0,0.0,1.0,0.0,8.362446,0.0,3.3068867,8.063377,5.2832036,5.652489
2001.0,VOLVO,VOLVO,S60,27.8,3126,197,285.0,G,0.0,1.0,22.0,0.0,1.0,0.0,8.238186,0.0,3.325036,8.047509,5.2832036,5.652489
2001.0,VOLVO,VOLVO,S60,27.5,3389,247,329.0,G,0.0,1.0,22.0,0.0,1.0,0.0,7.360237,0.0,3.314186,8.12829,5.5093884,5.7960577
2001.0,VOLVO,VOLVO,S80,25.9,3600,197,281.0,G,0.0,0.0,0.0,0.0,0.0,0.0,9.250028,0.0,3.254243,8.188689,5.2832036,5.638355
2001.0,VOLVO,VOLVO,S80,24.9,3682,268,380.0,G,0.0,0.0,0.0,0.0,1.0,0.0,7.35214,0.0,3.2148678,8.211211,5.590987,5.9401712
2001.0,VOLVO,VOLVO,V40,30.0,2822,160,231.0,G,0.0,0.0,0.0,0.0,1.0,0.0,8.989731,0.0,3.4011974,7.945201,5.075174,5.4424176
2001.0,VOLVO,VOLVO,V70,26.4,3696,197,230.0,G,0.0,0.0,0.0,0.0,0.0,0.0,9.448085,0.0,3.273364,8.215007,5.2832036,5.4380794
2001.0,VOLVO,VOLVO,V70,27.8,3250,168,220.0,G,0.0,0.0,0.0,0.0,0.0,0.0,9.68405,0.0,3.325036,8.0864105,5.123964,5.3936276
2001.0,VOLVO,VOLVO,V70,27.2,3596,197,329.0,G,0.0,1.0,22.0,0.0,1.0,0.0,9.182806,0.0,3.303217,8.187577,5.2832036,5.7960577
2001.0,VOLVO,VOLVO,V70,27.2,3596,247,329.0,G,0.0,1.0,22.0,0.0,1.0,0.0,7.7063117,0.0,3.303217,8.187577,5.5093884,5.7960577
2001.0,VOLVO,VOLVO,V70  AWD,24.4,3768,190,271.0,G,0.0,0.0,0.0,0.0,1.0,0.0,9.879558,0.0,3.1945832,8.2343,5.247024,5.602119
2001.0,VOLVO,VOLVO,V70  XC,23.0,3754,197,329.0,G,0.0,0.0,0.0,0.0,1.0,0.0,9.567257,0.0,3.1354942,8.230577,5.2832036,5.7960577
2002.0,HONDA,HONDA,ACURA 3.2TL,26.7,3538,260,315.0,G,0.0,0.0,0.0,0.0,0.0,0.0,7.2956057,1.0,3.2846637,8.171317,5.560682,5.7525725
2002.0,HONDA,HONDA,ACURA 3.2TL,26.7,3494,225,293.0,G,0.0,0.0,0.0,0.0,0.0,0.0,8.11396,1.0,3.2846637,8.158802,5.4161005,5.6801724
2002.0,HONDA,HONDA,ACURA 3.5RL,23.2,3920,225,313.0,G,0.0,0.0,0.0,0.0,0.0,0.0,8.901296,1.0,3.1441524,8.273847,5.4161005,5.7462034
2002.0,HONDA,HONDA,ACURA INTEGRA,31.6,2721,160,191.0,G,0.0,1.0,23.0,0.0,0.0,0.0,8.692568,1.0,3.4531572,7.908755,5.075174,5.2522736
2002.0,HONDA,HONDA,ACURA INTEGRA,34.1,2778,200,193.0,G,0.0,1.0,23.0,0.0,0.0,0.0,7.430546,1.0,3.5292974,7.9294868,5.2983174,5.26269
2002.0,HONDA,HONDA,ACURA INTEGRA,32.0,2789,160,191.0,G,0.0,0.0,0.0,0.0,0.0,0.0,8.905008,1.0,3.465736,7.9334383,5.075174,5.2522736
2002.0,HONDA,HONDA,ACURA NSX,22.9,3197,252,285.0,G,0.0,0.0,0.0,0.0,0.0,0.0,6.8953333,1.0,3.131137,8.069968,5.529429,5.652489
2002.0,HONDA,HONDA,ACURA NSX,22.6,3153,290,304.0,G,0.0,1.0,23.0,0.0,0.0,0.0,6.1458097,1.0,3.11795,8.056109,5.669881,5.7170277
2002.0,ASTON MARTIN,ASTON MARTIN,AM VANTAGE CONVERT,17.0,4123,420,540.0,G,0.0,1.0,23.0,0.0,0.0,0.0,5.678042,0.0,2.8332133,8.324336,6.0402546,6.291569
2002.0,AUDI,AUDI,AUDI A4,25.1,3462,220,300.0,G,0.0,0.0,0.0,0.0,0.0,0.0,8.201115,0.0,3.222868,8.149602,5.3936276,5.7037826
2002.0,AUDI,AUDI,AUDI A4,29.8,2998,170,225.0,G,0.0,1.0,23.0,0.0,1.0,0.0,8.940732,0.0,3.3945084,8.005701,5.1357985,5.4161005
2002.0,AUDI,AUDI,AUDI A4,27.3,3109,170,225.0,G,0.0,0.0,0.0,0.0,1.0,0.0,9.255783,0.0,3.3068867,8.042056,5.1357985,5.4161005
2002.0,AUDI,AUDI,AUDI A4 AVANT QUATTR,23.5,3677,220,300.0,G,0.0,0.0,0.0,0.0,0.0,0.0,8.608688,0.0,3.1570003,8.209852,5.3936276,5.7037826
2002.0,AUDI,AUDI,AUDI A4 AVANT QUATTR,27.8,3351,170,225.0,G,0.0,1.0,23.0,0.0,1.0,0.0,9.746277,0.0,3.325036,8.117014,5.1357985,5.4161005
2002.0,AUDI,AUDI,AUDI A4 AVANT QUATTR,26.2,3472,170,225.0,G,0.0,0.0,0.0,0.0,1.0,0.0,10.116263,0.0,3.2657595,8.152486,5.1357985,5.4161005
2002.0,AUDI,AUDI,AUDI A4 AVANT QUATTR,23.7,3627,220,300.0,G,0.0,1.0,23.0,0.0,0.0,0.0,8.485907,0.0,3.1654751,8.196161,5.3936276,5.7037826
2002.0,AUDI,AUDI,AUDI A4 QUATTRO,23.7,3582,220,300.0,G,0.0,1.0,23.0,0.0,0.0,0.0,8.404197,0.0,3.1654751,8.183677,5.3936276,5.7037826
2002.0,AUDI,AUDI,AUDI A4 QUATTRO,26.2,3362,170,225.0,G,0.0,0.0,0.0,0.0,1.0,0.0,9.857451,0.0,3.2657595,8.120292,5.1357985,5.4161005
2002.0,AUDI,AUDI,AUDI A4 QUATTRO,27.8,3241,170,225.0,G,0.0,1.0,23.0,0.0,1.0,0.0,9.497401,0.0,3.325036,8.083637,5.1357985,5.4161005
2002.0,AUDI,AUDI,AUDI A4 QUATTRO,23.5,3627,220,300.0,G,0.0,0.0,0.0,0.0,0.0,0.0,8.514328,0.0,3.1570003,8.196161,5.3936276,5.7037826
2002.0,AUDI,AUDI,AUDI A6,24.7,3516,220,300.0,G,0.0,0.0,0.0,0.0,0.0,0.0,8.303935,0.0,3.2068033,8.165079,5.3936276,5.7037826
2002.0,AUDI,AUDI,AUDI A6 AVANT QUATTR,22.8,3924,220,300.0,G,0.0,0.0,0.0,0.0,0.0,0.0,9.071236,0.0,3.1267605,8.274867,5.3936276,5.7037826
2002.0,AUDI,AUDI,AUDI A6 QUATTRO,23.1,3759,250,350.0,G,0.0,1.0,23.0,0.0,1.0,0.0,7.9013996,0.0,3.1398327,8.231908,5.521461,5.857933
2002.0,AUDI,AUDI,AUDI A6 QUATTRO,23.2,4024,300,400.0,G,0.0,0.0,0.0,0.0,0.0,0.0,7.2116046,0.0,3.1441524,8.300032,5.7037826,5.9914646
2002.0,AUDI,AUDI,AUDI A6 QUATTRO,23.0,3924,250,350.0,G,0.0,0.0,0.0,0.0,1.0,0.0,8.184177,0.0,3.1354942,8.274867,5.521461,5.857933
2002.0,AUDI,AUDI,AUDI A6 QUATTRO,22.8,3748,220,300.0,G,0.0,0.0,0.0,0.0,0.0,0.0,8.74225,0.0,3.1267605,8.228977,5.3936276,5.7037826
2002.0,AUDI,AUDI,AUDI A8 QUATTRO,23.2,4068,310,410.0,G,0.0,0.0,0.0,0.0,0.0,0.0,7.0854974,0.0,3.1441524,8.310906,5.7365723,6.016157
2002.0,AUDI,AUDI,AUDI A8 QUATTRO(LWB),23.2,4156,310,410.0,G,0.0,0.0,0.0,0.0,0.0,0.0,7.2086263,0.0,3.1441524,8.332309,5.7365723,6.016157
2002.0,AUDI,AUDI,AUDI S4 AVANT QUATTRO,22.9,3704,250,350.0,G,0.0,1.0,23.0,0.0,1.0,0.0,7.8116536,0.0,3.131137,8.217169,5.521461,5.857933
2002.0,AUDI,AUDI,AUDI S4 AVANT QUATTRO,22.9,3814,250,350.0,G,0.0,0.0,0.0,0.0,1.0,0.0,7.99898,0.0,3.131137,8.246434,5.521461,5.857933
2002.0,AUDI,AUDI,AUDI S4 QUATTRO,22.9,3704,250,350.0,G,0.0,0.0,0.0,0.0,1.0,0.0,7.8127384,0.0,3.131137,8.217169,5.521461,5.857933
2002.0,AUDI,AUDI,AUDI S4 QUATTRO,22.9,3593,250,350.0,G,0.0,1.0,23.0,0.0,1.0,0.0,7.6296096,0.0,3.131137,8.186743,5.521461,5.857933
2002.0,AUDI,AUDI,AUDI S6 AVANT,18.7,4024,340,420.0,G,0.0,0.0,0.0,0.0,0.0,0.0,6.520396,0.0,2.9285235,8.300032,5.8289456,6.0402546
