id,black,imigrnt,hhead,mag_14,news_14,lib_14,num_sib,fgrade,mgrade,iq,bdate,gfill76,wt76,grade76,grade66,age66,smsa66,region,smsa76,col4,mcol4,col4pub,south76,wage76,exp76,expsq76,age76,agesq76,reg1,reg2,reg3,reg4,reg5,reg6,reg7,reg8,reg9,momdad14,sinmom14,nodaded,nomomed,daded,momed,famed,famed1,famed2,famed3,famed4,famed5,famed6,famed7,famed8,famed9,int76,age1415,age1617,age1819,age2021,age2224,cage1415,cage1617,cage1819,cage2021,cage2224,cage66,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,ca1,ca2,ca3,ca4,ca5,ca6,ca7,ca8,ca9,ca10,ca11,ca12,g25,g25i,intmo66,nlsflt,nsib,ns1,ns2,ns3,ns4,ns5,ns6,ns7
2409.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,5.0,12.0,103.0,470519.0,10.0,513464.0,10.0,10.0,18.0,1.0,7.0,1.0,1.0,1.0,0.0,1.0,1.6487,12.0,1.44,28.0,784.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,11.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2410.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,5.0,12.0,53.0,490103.0,12.0,513464.0,12.0,9.0,17.0,1.0,7.0,1.0,1.0,1.0,0.0,1.0,1.2698,9.0,0.81,27.0,729.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,11.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2411.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,5.0,12.0,103.0,510429.0,12.0,472010.0,12.0,9.0,14.0,1.0,7.0,1.0,1.0,1.0,0.0,1.0,1.0225,6.0,0.36,24.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,11.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2412.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,11.0,11.0,76.0,501121.0,12.0,139547.0,12.0,9.0,15.0,1.0,7.0,1.0,1.0,1.0,0.0,1.0,1.3863,7.0,0.49,25.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,11.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2415.0,1.0,0.0,5.0,0.0,1.0,1.0,5.0,,8.0,90.0,471124.0,10.0,147863.0,10.0,10.0,18.0,1.0,7.0,1.0,1.0,1.0,0.0,1.0,1.0043,12.0,1.44,28.0,784.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,9.9372,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,11.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2417.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,7.0,12.0,96.0,450716.0,11.0,845579.0,11.0,11.0,21.0,1.0,7.0,1.0,1.0,1.0,0.0,1.0,1.6094,14.0,1.96,31.0,961.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,11.0,11.0,11.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2418.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,6.0,12.0,97.0,430312.0,11.0,674666.0,11.0,11.0,23.0,1.0,7.0,1.0,1.0,1.0,0.0,1.0,1.7967,16.0,2.56,33.0,1089.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,11.0,11.0,11.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2419.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,9.0,11.0,,510227.0,12.0,472010.0,12.0,8.0,15.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.3863,7.0,0.49,25.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2422.0,1.0,0.0,5.0,1.0,1.0,1.0,2.0,,10.0,87.0,470601.0,12.0,147863.0,12.0,12.0,18.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.5581,10.0,1.0,28.0,784.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,9.9372,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,11.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2424.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,,15.0,89.0,420412.0,12.0,585148.0,12.0,12.0,23.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,2.3979,15.0,2.25,33.0,1089.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,9.9372,15.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,12.0,11.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2427.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,12.0,12.0,118.0,500308.0,14.0,513464.0,14.0,10.0,16.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.2149,6.0,0.36,26.0,676.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,12.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,11.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2429.0,0.0,0.0,5.0,1.0,1.0,1.0,3.0,16.0,12.0,,481109.0,11.0,577406.0,11.0,10.0,17.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.6827,10.0,1.0,27.0,729.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,12.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,12.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2431.0,1.0,0.0,5.0,1.0,1.0,1.0,1.0,,8.0,70.0,490506.0,13.0,174746.0,13.0,11.0,16.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.3962,7.0,0.49,26.0,676.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,9.9372,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2432.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,17.0,16.0,104.0,481104.0,16.0,503531.0,16.0,11.0,17.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0242,5.0,0.25,27.0,729.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,11.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2433.0,0.0,0.0,1.0,1.0,1.0,1.0,,18.0,16.0,113.0,430106.0,16.0,557113.0,16.0,15.0,23.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.712,11.0,1.21,33.0,1089.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,16.0,16.0,10.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2435.0,0.0,0.0,1.0,1.0,1.0,1.0,,12.0,11.0,116.0,470322.0,16.0,1.003323e+06,16.0,13.0,19.0,0.0,7.0,1.0,1.0,1.0,1.0,1.0,1.7527,7.0,0.49,29.0,841.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,11.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,11.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2436.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,12.0,10.0,114.0,490604.0,15.0,609252.0,15.0,11.0,16.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.4633,5.0,0.25,26.0,676.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,10.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,11.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2438.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,5.0,12.0,,470209.0,11.0,845579.0,11.0,11.0,19.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.7047,12.0,1.44,29.0,841.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,11.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2439.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,16.0,12.0,,511002.0,16.0,530788.0,16.0,9.0,14.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0757,2.0,0.04,24.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,12.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,11.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2440.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,16.0,14.0,116.0,490225.0,14.0,519664.0,14.0,11.0,17.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.5041,7.0,0.49,27.0,729.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2441.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,10.0,11.0,109.0,470124.0,13.0,845579.0,13.0,13.0,19.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0882,10.0,1.0,29.0,841.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2442.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,10.0,11.0,,520124.0,13.0,472010.0,13.0,8.0,14.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.7918,5.0,0.25,24.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2444.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,6.0,6.0,,411013.0,13.0,576784.0,13.0,12.0,24.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,2.2332,15.0,2.25,34.0,1156.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,11.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2445.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,,10.0,80.0,420917.0,11.0,550411.0,11.0,11.0,23.0,1.0,7.0,0.0,1.0,1.0,1.0,1.0,1.5707,16.0,2.56,33.0,1089.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,9.9372,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,11.0,11.0,11.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2446.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,9.0,8.0,,460627.0,12.0,845579.0,12.0,8.0,19.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.8294,11.0,1.21,29.0,841.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,11.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2450.0,1.0,0.0,1.0,0.0,1.0,1.0,7.0,4.0,11.0,,481117.0,10.0,147863.0,10.0,8.0,17.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.1878,11.0,1.21,27.0,729.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.5,9.5,11.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2451.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,6.0,8.0,116.0,490409.0,16.0,123085.0,16.0,11.0,16.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.7918,4.0,0.16,26.0,676.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,11.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2457.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,5.0,8.0,83.0,481029.0,14.0,147863.0,14.0,11.0,17.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.9359,7.0,0.49,27.0,729.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,11.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2460.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,12.0,12.0,104.0,420701.0,15.0,138868.0,15.0,14.0,23.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,2.2225,12.0,1.44,33.0,1089.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,12.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,14.0,14.0,11.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2461.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,12.0,12.0,106.0,471011.0,12.0,129279.0,12.0,11.0,18.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.9755,10.0,1.0,28.0,784.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,12.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2462.0,1.0,0.0,1.0,1.0,1.0,1.0,8.0,12.0,9.0,99.0,510125.0,12.0,139547.0,12.0,9.0,15.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.6864,7.0,0.49,25.0,625.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,9.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,11.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2463.0,1.0,0.0,1.0,0.0,1.0,0.0,8.0,12.0,9.0,101.0,490317.0,13.0,147863.0,13.0,11.0,17.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.5239,8.0,0.64,27.0,729.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,9.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,10.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2464.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,11.0,11.0,74.0,480915.0,13.0,147863.0,13.0,11.0,17.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.579,8.0,0.64,27.0,729.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.5,12.5,10.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
