state,year,vote,margin,class,termshouse,termssenate,population,win
44.0,1932.0,95.10655,85.63667,3.0,0.0,7.0,2935000,1.0
44.0,1936.0,96.93662,100.0,2.0,0.0,4.0,2978000,1.0
44.0,1938.0,99.998535,90.213104,3.0,0.0,10.0,3091000,1.0
44.0,1942.0,99.889656,93.87325,2.0,0.0,7.0,3209000,1.0
44.0,1944.0,99.99885,99.99707,3.0,0.0,13.0,3176000,1.0
44.0,1948.0,99.99431,99.779305,2.0,0.0,10.0,3259000,1.0
44.0,1950.0,99.96804,99.997696,3.0,0.0,16.0,3445000,1.0
44.0,1954.0,99.93842,99.98862,2.0,0.0,13.0,3602000,1.0
44.0,1956.0,100.0,99.93608,3.0,0.0,1.0,3701000,1.0
44.0,1960.0,99.95327,99.87685,2.0,0.0,16.0,3943000,1.0
44.0,1962.0,77.5115,100.0,3.0,0.0,4.0,4086000,1.0
44.0,1968.0,71.736595,55.02299,3.0,0.0,7.0,4482000,1.0
44.0,1972.0,83.13389,7.9469533,2.0,0.0,2.0,4809490,1.0
44.0,1974.0,49.128292,43.508987,3.0,0.0,10.0,4999419,1.0
44.0,1978.0,79.94433,66.26778,2.0,0.0,5.0,5295751,1.0
44.0,1980.0,50.91702,-1.743415,3.0,0.0,1.0,5463105,0.0
44.0,1984.0,100.0,59.88866,2.0,0.0,8.0,5834954,1.0
44.0,1986.0,49.352585,1.8340349,3.0,5.0,1.0,6084666,1.0
44.0,1990.0,48.865856,100.0,2.0,0.0,11.0,6506531,1.0
44.0,1992.0,45.15075,-1.2948275,3.0,0.0,1.0,6759474,0.0
44.0,1996.0,45.90449,1.3289481,2.0,,,7332225,1.0
44.0,2002.0,42.560417,-6.8618984,2.0,,,8508256,0.0
44.0,2004.0,38.998646,-17.898643,3.0,,,8769252,0.0
44.0,2008.0,,-14.879168,2.0,,,9504843,0.0
44.0,2010.0,,-19.308735,3.0,,,9687653,0.0
45.0,1920.0,99.976006,100.0,3.0,0.0,1.0,1813000,1.0
45.0,1924.0,99.98162,100.0,2.0,7.0,7.0,1939000,1.0
45.0,1926.0,99.998795,99.95202,3.0,1.0,4.0,2005000,1.0
45.0,1932.0,99.83535,99.99759,3.0,1.0,1.0,2155000,1.0
45.0,1936.0,100.0,99.99523,2.0,0.0,1.0,2246000,1.0
45.0,1938.0,99.99092,99.6707,3.0,1.0,4.0,2285000,1.0
45.0,1942.0,99.99728,100.0,2.0,0.0,4.0,2546000,1.0
45.0,1948.0,100.0,99.99455,2.0,0.0,7.0,2596000,1.0
45.0,1950.0,100.0,75.43579,3.0,0.0,3.0,2684000,1.0
45.0,1954.0,79.75775,100.0,2.0,0.0,10.0,2883000,1.0
45.0,1956.0,75.57122,100.0,3.0,0.0,6.0,3032000,1.0
45.0,1960.0,100.0,59.5155,2.0,0.0,13.0,3257000,1.0
45.0,1962.0,100.0,51.14244,3.0,0.0,9.0,3345000,1.0
45.0,1968.0,100.0,100.0,3.0,0.0,12.0,3603000,1.0
45.0,1972.0,100.0,29.487955,2.0,0.0,1.0,3761646,1.0
45.0,1974.0,57.6412,100.0,3.0,0.0,15.0,3820109,1.0
45.0,1978.0,85.758965,100.0,2.0,0.0,4.0,4068579,1.0
45.0,1980.0,52.82047,16.916027,3.0,0.0,17.0,4205900,1.0
45.0,1984.0,53.92844,76.910614,2.0,0.0,7.0,4400477,1.0
45.0,1986.0,73.07165,5.640936,3.0,8.0,1.0,4406919,1.0
45.0,1990.0,50.170223,10.422579,2.0,0.0,10.0,4219179,1.0
45.0,1992.0,64.02439,54.444946,3.0,8.0,4.0,4270849,1.0
45.0,1996.0,51.700485,0.3404498,2.0,,,4338763,1.0
45.0,1998.0,29.336231,32.387264,3.0,,,4362758,1.0
45.0,2002.0,52.109646,3.4009666,2.0,,,4497267,1.0
45.0,2004.0,37.673855,-21.69112,3.0,,,4552238,0.0
45.0,2008.0,,6.386307,2.0,,,4435586,1.0
45.0,2010.0,,-18.880957,3.0,,,4533372,0.0
46.0,1916.0,93.210884,100.0,1.0,8.0,4.0,1823000,1.0
46.0,1918.0,100.0,90.07716,2.0,4.0,1.0,1813000,1.0
46.0,1922.0,100.0,88.286385,1.0,5.0,1.0,1836000,1.0
46.0,1924.0,100.0,100.0,2.0,4.0,4.0,1886000,1.0
46.0,1928.0,100.0,100.0,1.0,5.0,4.0,1981000,1.0
46.0,1930.0,100.0,100.0,2.0,4.0,7.0,2006000,1.0
46.0,1934.0,100.0,100.0,1.0,0.0,1.0,2050000,1.0
46.0,1940.0,100.0,100.0,1.0,0.0,4.0,2176000,1.0
46.0,1942.0,100.0,100.0,2.0,0.0,2.0,2210000,1.0
46.0,1948.0,95.56697,100.0,2.0,0.0,5.0,2076000,1.0
46.0,1952.0,100.0,100.0,1.0,0.0,4.0,2152000,1.0
46.0,1954.0,91.806435,91.13394,2.0,0.0,8.0,2064000,1.0
46.0,1958.0,100.0,100.0,1.0,0.0,7.0,2086000,1.0
46.0,1960.0,65.4553,83.61287,2.0,0.0,11.0,2178000,1.0
46.0,1964.0,88.404915,100.0,1.0,0.0,10.0,2241000,1.0
46.0,1966.0,58.088165,38.67684,2.0,0.0,14.0,2245000,1.0
46.0,1970.0,100.0,76.80984,1.0,0.0,13.0,2216994,1.0
46.0,1972.0,31.759304,19.407478,2.0,0.0,17.0,2307117,1.0
46.0,1976.0,64.19881,100.0,1.0,0.0,16.0,2429756,1.0
46.0,1978.0,39.05801,-13.29512,2.0,3.0,1.0,2487816,0.0
46.0,1982.0,46.0896,28.397617,1.0,0.0,19.0,2556777,1.0
46.0,1984.0,0.0,-21.883976,2.0,3.0,4.0,2578051,0.0
46.0,1988.0,31.20485,-7.8208,1.0,8.0,1.0,2580352,0.0
46.0,1990.0,27.387894,-100.0,2.0,3.0,7.0,2577426,0.0
46.0,1994.0,31.594013,-37.5903,1.0,,,2663450,0.0
46.0,1996.0,0.0,-43.646706,2.0,,,2709925,0.0
46.0,2000.0,34.86539,-34.28588,1.0,,,2844754,0.0
46.0,2002.0,38.564953,-84.57942,2.0,,,2858681,0.0
46.0,2008.0,,-22.87009,2.0,,,2947806,0.0
47.0,1914.0,57.51704,16.39361,3.0,0.0,7.0,2421000,1.0
47.0,1918.0,61.550903,20.9977,2.0,1.0,10.0,2522000,1.0
47.0,1920.0,60.50826,15.034077,3.0,0.0,10.0,2588000,1.0
47.0,1924.0,60.609394,23.101803,2.0,1.0,13.0,2830000,1.0
47.0,1930.0,70.76859,21.218792,2.0,0.0,1.0,3167000,1.0
47.0,1932.0,63.828995,36.51296,3.0,0.0,2.0,3227000,1.0
47.0,1936.0,65.913124,41.537193,2.0,0.0,4.0,3346000,1.0
47.0,1938.0,70.25242,27.657986,3.0,0.0,5.0,3440000,1.0
47.0,1944.0,68.66474,40.504837,3.0,1.0,1.0,3560000,1.0
47.0,1956.0,60.44604,33.1151,3.0,1.0,3.0,4309000,1.0
47.0,1960.0,55.593372,22.885048,2.0,0.0,3.0,4556000,1.0
47.0,1962.0,60.55672,20.892084,3.0,1.0,6.0,4707000,1.0
47.0,1966.0,45.994846,11.190737,2.0,0.0,6.0,4896000,1.0
47.0,1968.0,62.112457,21.113443,3.0,1.0,9.0,5004000,1.0
47.0,1972.0,45.488346,-8.0103035,2.0,0.0,1.0,5301150,0.0
47.0,1974.0,49.37811,25.1044,3.0,0.0,1.0,5470911,1.0
47.0,1978.0,47.8099,-9.023309,2.0,0.0,4.0,5759492,0.0
47.0,1984.0,47.428493,-3.8534164,2.0,0.0,7.0,6164006,0.0
47.0,1986.0,46.317513,3.5186915,3.0,0.0,2.0,6321578,1.0
47.0,1990.0,45.91806,-5.110109,2.0,0.0,10.0,6656987,0.0
47.0,1992.0,51.151287,-4.0295362,3.0,0.0,1.0,6831850,0.0
47.0,1996.0,44.955025,-6.72642,2.0,,,7307658,0.0
47.0,1998.0,47.018677,4.1395693,3.0,,,7545828,1.0
47.0,2002.0,52.652782,-8.608559,2.0,,,8326201,0.0
47.0,2004.0,43.046616,-4.5771656,3.0,,,8553152,0.0
47.0,2008.0,,8.469185,2.0,,,9309449,1.0
47.0,2010.0,,-11.765516,3.0,,,9535483,0.0
48.0,1914.0,99.99844,99.52164,3.0,0.0,4.0,1622000,1.0
48.0,1918.0,100.0,100.0,2.0,0.0,1.0,1746000,1.0
48.0,1920.0,100.0,99.99689,3.0,0.0,7.0,1685000,1.0
48.0,1924.0,100.0,100.0,2.0,0.0,1.0,1710000,1.0
48.0,1926.0,98.1437,100.0,3.0,0.0,10.0,1726000,1.0
48.0,1930.0,98.55756,100.0,2.0,7.0,1.0,1745000,1.0
48.0,1932.0,98.89756,96.28739,3.0,0.0,13.0,1748000,1.0
48.0,1942.0,96.44838,99.98287,2.0,0.0,2.0,2007000,1.0
48.0,1944.0,99.92641,89.0442,3.0,0.0,1.0,1943000,1.0
48.0,1950.0,82.20553,99.85281,3.0,0.0,4.0,2117000,1.0
48.0,1956.0,57.16095,64.455345,3.0,0.0,7.0,2229000,1.0
48.0,1966.0,36.68851,-24.376276,2.0,0.0,8.0,2520000,0.0
48.0,1968.0,69.50197,23.784763,3.0,0.0,3.0,2559000,1.0
48.0,1972.0,44.42097,-26.596796,2.0,0.0,11.0,2719197,0.0
48.0,1974.0,70.368065,40.882553,3.0,0.0,6.0,2844749,1.0
48.0,1978.0,31.807322,-11.158061,2.0,0.0,14.0,3044364,0.0
48.0,1980.0,63.072075,40.736126,3.0,0.0,9.0,3121820,1.0
48.0,1984.0,32.517223,-35.003883,2.0,0.0,17.0,3271868,0.0
48.0,1986.0,50.068707,27.441463,3.0,0.0,12.0,3342758,1.0
48.0,1990.0,43.995464,-31.69241,2.0,0.0,20.0,3499064,0.0
48.0,1992.0,52.677685,3.122148,3.0,0.0,15.0,3600576,1.0
48.0,1996.0,44.186943,-9.377527,2.0,,,3738974,0.0
48.0,1998.0,44.100597,6.988141,3.0,,,3839578,1.0
48.0,2002.0,42.24687,-10.213625,2.0,,,4107795,0.0
48.0,2004.0,27.646318,-9.565553,3.0,,,4210921,0.0
48.0,2008.0,,-15.277776,2.0,,,4528996,0.0
48.0,2010.0,,-33.831898,3.0,,,4625364,0.0
49.0,1916.0,66.63272,68.206436,1.0,0.0,10.0,4444000,1.0
49.0,1918.0,85.39583,74.26082,2.0,6.0,5.0,4666000,1.0
49.0,1922.0,81.21171,33.265438,1.0,0.0,1.0,4955000,1.0
49.0,1924.0,86.90869,70.791664,2.0,6.0,8.0,5210000,1.0
49.0,1928.0,96.682205,62.53875,1.0,6.0,1.0,5675000,1.0
49.0,1930.0,92.55536,74.176025,2.0,6.0,11.0,5844000,1.0
49.0,1934.0,94.26639,93.83892,1.0,6.0,4.0,6053000,1.0
49.0,1940.0,88.53791,88.57127,1.0,6.0,7.0,6425000,1.0
49.0,1942.0,66.21533,90.50346,2.0,0.0,2.0,6711000,1.0
49.0,1946.0,99.968925,77.07581,1.0,6.0,10.0,7197000,1.0
49.0,1948.0,84.7353,33.270428,2.0,6.0,1.0,7626000,1.0
49.0,1954.0,57.97422,69.94587,2.0,6.0,4.0,8382000,1.0
49.0,1958.0,56.222694,50.957912,1.0,0.0,2.0,9252000,1.0
49.0,1964.0,53.49427,12.658957,1.0,0.0,5.0,10270000,1.0
49.0,1966.0,44.289043,-13.30356,2.0,0.0,4.0,10492000,0.0
49.0,1970.0,56.780148,7.069555,1.0,4.0,1.0,11198655,1.0
49.0,1972.0,49.259644,-9.106645,2.0,0.0,7.0,11759148,0.0
49.0,1976.0,58.594154,14.545968,1.0,4.0,4.0,12904089,1.0
49.0,1978.0,41.446804,-0.528726,2.0,0.0,10.0,13500429,0.0
49.0,1982.0,59.16678,18.093767,1.0,4.0,7.0,15331415,1.0
49.0,1984.0,37.413063,-17.101252,2.0,3.0,1.0,16007086,0.0
49.0,1990.0,43.940334,-22.824045,2.0,3.0,4.0,17044714,0.0
49.0,1994.0,32.3471,-22.537767,1.0,,,18338319,0.0
49.0,1996.0,43.32638,-10.835102,2.0,,,19006240,0.0
49.0,2000.0,36.04458,-32.689022,1.0,,,20851028,0.0
49.0,2002.0,42.837875,-11.973497,2.0,,,21690325,0.0
49.0,2006.0,,-25.647125,1.0,,,23359580,0.0
49.0,2008.0,,-11.983002,2.0,,,24309039,0.0
51.0,1914.0,49.724285,9.195158,3.0,0.0,1.0,2395000,1.0
51.0,1918.0,48.443752,1.5386224,2.0,6.0,1.0,2425000,1.0
51.0,1920.0,51.83689,-0.5514294,3.0,0.0,1.0,2421000,0.0
51.0,1926.0,59.14592,3.673777,3.0,7.0,1.0,2545000,1.0
51.0,1930.0,58.7991,4.2679667,2.0,0.0,1.0,2623000,1.0
51.0,1932.0,62.027615,18.630373,3.0,7.0,4.0,2676000,1.0
51.0,1938.0,54.812042,24.055233,3.0,7.0,7.0,2800000,1.0
51.0,1950.0,49.653316,9.055227,3.0,2.0,2.0,2945000,1.0
51.0,1956.0,47.24371,-0.6933689,3.0,3.0,1.0,2898000,0.0
51.0,1960.0,35.482685,-18.357336,2.0,0.0,8.0,3038000,0.0
51.0,1966.0,50.926857,-29.034626,2.0,0.0,11.0,3147000,0.0
51.0,1968.0,53.54011,-3.743908,3.0,0.0,2.0,3195000,0.0
51.0,1972.0,60.977425,3.2964916,2.0,0.0,1.0,3335728,1.0
51.0,1974.0,65.1249,9.44029,3.0,0.0,1.0,3416315,1.0
51.0,1978.0,49.491383,24.112432,2.0,0.0,4.0,3609976,1.0
51.0,1980.0,74.38209,30.249798,3.0,0.0,4.0,3660777,1.0
51.0,1984.0,47.81345,-0.42167604,2.0,0.0,1.0,3695453,0.0
51.0,1986.0,62.883343,48.790012,3.0,0.0,7.0,3687809,1.0
51.0,1990.0,42.845623,-4.3730974,2.0,0.0,4.0,3692584,0.0
51.0,1992.0,49.156986,27.071556,3.0,0.0,10.0,3756358,1.0
51.0,1996.0,35.319736,-12.607208,2.0,,,3881051,0.0
51.0,1998.0,49.343178,-0.5907059,3.0,,,3934310,0.0
51.0,2002.0,47.034378,-29.346207,2.0,,,4089875,0.0
51.0,2004.0,44.220947,-1.3136476,3.0,,,4146101,0.0
51.0,2008.0,,-5.931237,2.0,,,4289878,0.0
51.0,2010.0,,-11.468607,3.0,,,4339367,0.0
52.0,1914.0,43.250317,7.09748,3.0,1.0,5.0,1389000,1.0
52.0,1916.0,52.61167,-1.7018139,1.0,0.0,1.0,1415000,0.0
52.0,1920.0,57.63219,-4.038486,3.0,0.0,1.0,1464000,0.0
52.0,1922.0,45.235588,6.9842935,1.0,0.0,1.0,1509000,1.0
52.0,1926.0,66.2176,16.343525,3.0,2.0,1.0,1576000,1.0
52.0,1928.0,56.09685,-8.812467,1.0,0.0,1.0,1610000,0.0
52.0,1932.0,68.27582,35.011105,3.0,2.0,4.0,1678000,1.0
52.0,1934.0,65.909615,14.144409,1.0,0.0,1.0,1710000,1.0
52.0,1938.0,61.731106,38.98647,3.0,2.0,7.0,1766000,1.0
52.0,1940.0,50.176228,31.819225,1.0,0.0,4.0,1839000,1.0
52.0,1944.0,45.999603,23.46221,3.0,2.0,10.0,2118000,1.0
52.0,1946.0,47.46243,0.3524512,1.0,0.0,1.0,2214000,1.0
52.0,1950.0,46.97641,-7.002926,3.0,0.0,1.0,2343000,0.0
52.0,1952.0,49.015667,-5.075142,1.0,5.0,1.0,2500000,0.0
52.0,1956.0,62.032856,-6.0471864,3.0,0.0,4.0,2811000,0.0
52.0,1958.0,62.776894,-1.968661,1.0,5.0,4.0,2982000,0.0
52.0,1962.0,39.107033,24.065853,3.0,2.0,1.0,3263000,1.0
52.0,1964.0,48.142666,25.554436,1.0,0.0,1.0,3492000,1.0
52.0,1968.0,42.671333,-8.690453,3.0,4.0,1.0,3815000,0.0
52.0,1970.0,56.55216,-2.5657415,1.0,1.0,1.0,3923897,0.0
52.0,1974.0,33.83268,-14.6573305,3.0,4.0,4.0,4118815,0.0
52.0,1976.0,63.457645,17.700413,1.0,3.0,1.0,4150539,1.0
52.0,1980.0,60.68691,-32.33465,3.0,4.0,7.0,4216975,0.0
52.0,1982.0,61.788857,26.915287,1.0,3.0,4.0,4282923,1.0
52.0,1986.0,70.99881,21.373909,3.0,5.0,1.0,4486957,1.0
52.0,1988.0,59.09887,23.600101,1.0,3.0,7.0,4657904,1.0
52.0,1992.0,70.503975,42.02135,3.0,5.0,4.0,4902545,1.0
52.0,1994.0,63.178093,18.202925,1.0,,,4985411,1.0
52.0,1998.0,64.76851,41.007946,3.0,,,5130072,1.0
52.0,2000.0,54.205597,26.443863,1.0,,,5296647,1.0
52.0,2004.0,62.19298,31.062386,3.0,,,5546935,1.0
52.0,2006.0,,10.010168,1.0,,,5627367,1.0
52.0,2010.0,,26.439613,3.0,,,5773552,1.0
53.0,1914.0,44.587803,18.53491,3.0,0.0,5.0,1824000,1.0
53.0,1918.0,35.410015,14.703136,2.0,0.0,7.0,1969000,1.0
53.0,1920.0,54.775047,-5.992794,3.0,1.0,1.0,2055000,0.0
53.0,1924.0,52.29091,-26.160713,2.0,0.0,1.0,2179000,0.0
53.0,1926.0,65.60853,10.102031,3.0,2.0,1.0,2256000,1.0
53.0,1930.0,67.969604,4.751876,2.0,0.0,8.0,2401000,1.0
53.0,1932.0,65.37003,31.912968,3.0,2.0,4.0,2394000,1.0
53.0,1936.0,44.75528,36.42301,2.0,1.0,1.0,2365000,1.0
53.0,1938.0,55.64555,31.460985,3.0,2.0,7.0,2324000,1.0
53.0,1942.0,62.29859,-10.073447,2.0,0.0,1.0,2215000,0.0
53.0,1944.0,54.810776,11.621541,3.0,2.0,10.0,2043000,1.0
53.0,1948.0,55.84333,24.894527,2.0,0.0,1.0,2089000,1.0
53.0,1950.0,55.34505,9.621549,3.0,6.0,1.0,2233000,1.0
53.0,1954.0,54.844387,12.1832285,2.0,0.0,4.0,2209000,1.0
53.0,1956.0,53.239597,10.690108,3.0,6.0,4.0,2273000,1.0
53.0,1962.0,46.160954,6.908855,3.0,6.0,7.0,2427000,1.0
53.0,1966.0,47.57628,7.4477673,2.0,0.0,3.0,2454000,1.0
53.0,1968.0,48.89588,-5.550647,3.0,0.0,1.0,2503000,0.0
53.0,1972.0,65.488075,-3.8523674,2.0,0.0,1.0,2658646,0.0
53.0,1974.0,43.547813,-0.48433244,3.0,0.0,4.0,2734768,0.0
53.0,1978.0,75.64096,32.6273,2.0,0.0,1.0,2917336,1.0
53.0,1980.0,44.78519,-9.921661,3.0,0.0,1.0,3025290,0.0
53.0,1984.0,83.175316,52.21418,2.0,0.0,4.0,3285533,1.0
53.0,1986.0,38.19076,-10.429621,3.0,0.0,4.0,3252735,0.0
53.0,1990.0,40.076237,66.350624,2.0,0.0,7.0,3147105,1.0
53.0,1992.0,31.277647,-20.358572,3.0,0.0,7.0,3204174,0.0
53.0,1996.0,36.309925,-16.60381,2.0,,,3289634,0.0
53.0,1998.0,41.24489,-35.10288,3.0,,,3339478,0.0
53.0,2002.0,39.183884,-20.99224,2.0,,,3489080,0.0
53.0,2004.0,26.133188,-11.520439,3.0,,,3525233,0.0
53.0,2008.0,,-17.495966,2.0,,,3668976,0.0
53.0,2010.0,,-44.503517,3.0,,,3751351,0.0
54.0,1916.0,68.03235,9.673012,1.0,3.0,1.0,2304000,1.0
54.0,1918.0,57.310287,24.348965,2.0,0.0,4.0,2288000,1.0
54.0,1922.0,59.323345,36.064693,1.0,3.0,4.0,2424000,1.0
54.0,1928.0,63.394905,18.646694,1.0,3.0,7.0,2624000,1.0
54.0,1934.0,70.80409,27.582281,1.0,3.0,10.0,2784000,1.0
54.0,1940.0,66.59686,41.616337,1.0,3.0,13.0,2935000,1.0
54.0,1942.0,65.32502,47.364628,2.0,0.0,3.0,2939000,1.0
54.0,1946.0,74.18633,40.426594,1.0,3.0,16.0,3074000,1.0
54.0,1948.0,69.95973,31.877958,2.0,5.0,1.0,3216000,1.0
54.0,1952.0,79.00196,53.311054,1.0,7.0,1.0,3352000,1.0
54.0,1954.0,71.74971,39.91946,2.0,5.0,4.0,3359000,1.0
54.0,1958.0,53.62146,59.988396,1.0,7.0,4.0,3471000,1.0
54.0,1964.0,47.38729,7.2430134,1.0,7.0,7.0,3771000,1.0
54.0,1966.0,37.84581,-11.4445715,2.0,0.0,1.0,3822000,0.0
54.0,1970.0,52.45502,-3.900218,1.0,4.0,1.0,3926018,0.0
54.0,1972.0,40.29306,-23.702217,2.0,0.0,4.0,4094611,0.0
54.0,1976.0,61.924297,5.4431915,1.0,0.0,1.0,4346928,1.0
54.0,1978.0,60.714085,-15.246373,2.0,0.0,7.0,4486314,0.0
54.0,1982.0,65.08891,23.850975,1.0,0.0,4.0,4646041,1.0
54.0,1984.0,67.72332,26.91588,2.0,4.0,1.0,4686737,1.0
54.0,1988.0,42.094555,30.566221,1.0,0.0,7.0,4822437,1.0
54.0,1994.0,32.207188,-14.257177,1.0,,,5163016,0.0
54.0,1996.0,44.34277,-24.547466,2.0,,,5313576,0.0
54.0,2000.0,47.989227,-32.888504,1.0,,,5689427,0.0
54.0,2002.0,31.644014,-9.931985,2.0,,,5795918,0.0
54.0,2006.0,,-2.7231872,1.0,,,6088766,0.0
54.0,2008.0,,-33.50021,2.0,,,6247411,0.0
56.0,1916.0,51.146107,-1.9666016,1.0,2.0,1.0,1414000,0.0
56.0,1918.0,47.72229,-8.131716,2.0,0.0,2.0,1438000,0.0
56.0,1922.0,49.182026,3.5512388,1.0,4.0,1.0,1498000,1.0
56.0,1924.0,61.908,-3.1945527,2.0,0.0,1.0,1577000,0.0
56.0,1928.0,55.136776,-1.4936388,1.0,0.0,1.0,1696000,0.0
56.0,1930.0,59.08465,24.049736,2.0,4.0,4.0,1733000,1.0
56.0,1934.0,56.326042,10.735756,1.0,0.0,1.0,1771000,1.0
56.0,1940.0,50.325554,12.65209,1.0,0.0,1.0,1907000,1.0
56.0,1942.0,56.991863,-10.729721,2.0,0.0,1.0,1831000,0.0
56.0,1946.0,53.620064,0.6511092,1.0,0.0,4.0,1826000,1.0
56.0,1948.0,54.820007,13.9837265,2.0,5.0,10.0,1899000,1.0
56.0,1958.0,67.66835,18.385777,1.0,3.0,1.0,1845000,1.0
56.0,1960.0,59.510483,10.67498,2.0,7.0,3.0,1860000,1.0
56.0,1964.0,77.63625,35.336697,1.0,3.0,4.0,1797000,1.0
56.0,1966.0,66.450226,19.020962,2.0,7.0,6.0,1775000,1.0
56.0,1970.0,100.0,55.272507,1.0,3.0,7.0,1744237,1.0
56.0,1972.0,50.478058,32.90045,2.0,7.0,9.0,1797648,1.0
56.0,1976.0,68.4876,100.0,1.0,3.0,10.0,1879503,1.0
56.0,1978.0,51.817608,0.9561151,2.0,7.0,12.0,1923395,1.0
56.0,1982.0,64.76794,37.724167,1.0,3.0,13.0,1949604,1.0
56.0,1984.0,68.32317,4.0920076,2.0,0.0,1.0,1927697,1.0
56.0,1988.0,69.01167,29.535875,1.0,3.0,16.0,1830215,1.0
56.0,1990.0,76.647964,36.646343,2.0,0.0,4.0,1792481,1.0
56.0,1994.0,77.75193,38.023357,1.0,,,1818490,1.0
56.0,1996.0,63.11135,53.29592,2.0,,,1818983,1.0
56.0,2000.0,64.42407,57.59623,1.0,,,1808193,1.0
56.0,2002.0,63.727028,26.22271,2.0,,,1805414,1.0
56.0,2008.0,,27.470997,2.0,,,1840310,1.0
61.0,1914.0,44.83262,25.419394,3.0,0.0,3.0,253000,1.0
61.0,1916.0,65.032745,15.97369,1.0,0.0,4.0,282000,1.0
61.0,1920.0,58.337696,-10.334757,3.0,0.0,1.0,340000,0.0
61.0,1922.0,54.24744,30.065489,1.0,0.0,7.0,360000,1.0
61.0,1926.0,66.66786,16.675388,3.0,8.0,1.0,403000,1.0
61.0,1928.0,72.02726,8.494878,1.0,0.0,10.0,422000,1.0
61.0,1932.0,76.52185,34.6061,3.0,8.0,4.0,426000,1.0
61.0,1934.0,71.61101,46.39374,1.0,0.0,13.0,428000,1.0
61.0,1938.0,69.36787,53.0437,3.0,8.0,7.0,466000,1.0
61.0,1940.0,69.18074,43.63054,1.0,0.0,1.0,499000,1.0
61.0,1944.0,62.804443,38.735737,3.0,8.0,10.0,610000,1.0
61.0,1946.0,48.693672,39.051437,1.0,0.0,4.0,616000,1.0
61.0,1950.0,61.38653,25.608885,3.0,8.0,13.0,750000,1.0
61.0,1952.0,43.944107,-2.6126533,1.0,0.0,1.0,842000,0.0
61.0,1956.0,54.9405,22.77306,3.0,8.0,16.0,1053000,1.0
61.0,1958.0,48.572914,-12.111792,1.0,0.0,4.0,1193000,0.0
61.0,1962.0,42.783653,9.880999,3.0,8.0,19.0,1471000,1.0
61.0,1964.0,44.020046,-2.8541684,1.0,0.0,1.0,1556000,0.0
61.0,1968.0,41.737602,-14.432693,3.0,0.0,7.0,1682000,0.0
61.0,1970.0,54.010876,-11.959902,1.0,0.0,4.0,1775399,0.0
61.0,1974.0,48.38179,-16.524796,3.0,0.0,10.0,2223196,0.0
61.0,1976.0,56.910973,10.67147,1.0,0.0,1.0,2346157,1.0
61.0,1980.0,39.512886,-1.0751069,3.0,0.0,13.0,2718215,0.0
61.0,1982.0,56.709393,16.60775,1.0,0.0,4.0,2889861,1.0
61.0,1986.0,31.570541,-20.961943,3.0,2.0,1.0,3308262,0.0
61.0,1988.0,39.543007,15.657952,1.0,0.0,7.0,3535183,1.0
61.0,1992.0,27.161694,-24.24469,3.0,2.0,4.0,3867333,0.0
61.0,1994.0,0.0,-14.162689,1.0,,,4147561,0.0
61.0,1998.0,20.62047,-41.583073,3.0,,,4667277,0.0
61.0,2000.0,43.499397,-79.322525,1.0,,,5130247,0.0
61.0,2004.0,34.651245,-56.118565,3.0,,,5652404,0.0
61.0,2006.0,,-9.841418,1.0,,,6029141,0.0
61.0,2010.0,,-24.208828,3.0,,,6392017,0.0
62.0,1914.0,39.307102,1.306805,3.0,0.0,3.0,846000,1.0
62.0,1918.0,43.894913,-1.5522867,2.0,0.0,1.0,906000,0.0
62.0,1924.0,55.848957,-6.29791,2.0,0.0,4.0,1014000,0.0
62.0,1930.0,63.45037,13.197226,2.0,0.0,1.0,1040000,1.0
62.0,1932.0,58.242268,6.4163446,3.0,0.0,2.0,1066000,1.0
62.0,1936.0,50.23418,28.202707,2.0,0.0,1.0,1090000,1.0
62.0,1942.0,66.7918,1.0477692,2.0,0.0,4.0,1113000,1.0
62.0,1944.0,46.746605,-12.826768,3.0,0.0,3.0,1137000,0.0
62.0,1948.0,48.676548,34.43301,2.0,0.0,7.0,1263000,1.0
62.0,1950.0,50.21743,-6.5067887,3.0,0.0,6.0,1325000,0.0
62.0,1954.0,46.01963,-2.6469083,2.0,0.0,1.0,1493000,0.0
62.0,1956.0,45.57645,0.43486655,3.0,2.0,1.0,1625000,1.0
62.0,1960.0,41.93171,-7.5002103,2.0,0.0,4.0,1754000,0.0
62.0,1962.0,41.44737,-7.9989343,3.0,1.0,1.0,1899000,0.0
62.0,1966.0,49.405945,-16.084286,2.0,0.0,7.0,2007000,0.0
62.0,1968.0,57.23252,-17.10526,3.0,1.0,4.0,2120000,0.0
62.0,1972.0,40.315815,1.0353178,2.0,0.0,1.0,2404619,1.0
62.0,1974.0,50.334995,17.737082,3.0,0.0,1.0,2541406,1.0
62.0,1978.0,34.621967,-18.354269,2.0,3.0,1.0,2766748,0.0
62.0,1980.0,49.915855,1.6371399,3.0,0.0,4.0,2889964,1.0
62.0,1984.0,41.655716,-29.626392,2.0,3.0,4.0,3169992,0.0
62.0,1986.0,51.77676,1.5515447,3.0,6.0,1.0,3237450,1.0
62.0,1990.0,46.107437,-14.020911,2.0,5.0,1.0,3303862,0.0
62.0,1996.0,45.76924,-4.9485893,2.0,,,3812716,0.0
62.0,1998.0,51.30061,-27.47185,3.0,,,3968967,0.0
